"ID","OS","MEMORY_GB","CPU_CORES","DISK_GB","LOCATION","OWNER","PROVIDER","STATUS","LAST_UPDATED","TAGS"
"66550bed-f955-47fa-a059-0bc637b278ba","Red Hat Enterprise Linux",211,40,1707,"Guernsey","Kendra Moreno","Google Cloud Platform","Stopped","2023-05-03 09:37:29.000","{""costCenter"":718,""instanceId"":""ba1-40-a51402208b33d1d"",""name"":""building""}"
"66cffbe7-7763-441d-8146-f7c5a2ed1d13","Debian",145,61,2360,"Finland","Kathryn Garcia","Amazon Web Services","Paused","2023-05-08 06:03:30.000","{""costCenter"":305,""instanceId"":""i-537814fa"",""name"":""affect""}"
"677191b8-e05c-4283-ab69-eb9cb1cc48fb","Red Hat Enterprise Linux",85,10,3966,"Bahamas","Benjamin Evans","Amazon Web Services","Running","2023-05-08 21:30:50.000","{""costCenter"":996,""instanceId"":""i-11b715bc"",""name"":""character""}"
"67d9570c-7c7d-4d65-b945-06a403153cad","Windows Server",203,33,2378,"Ethiopia","Susan Clark","Google Cloud Platform","Stopped","2023-05-01 01:57:22.000","{""costCenter"":657,""instanceId"":""191-2c-3f4c293e86a438e"",""name"":""thought""}"
"67fc7ebe-b726-4e3c-a03d-a493f4674a57","Ubuntu",206,16,262,"Gibraltar","Angela Stewart","Amazon Web Services","Paused","2023-05-03 03:48:20.000","{""costCenter"":732,""instanceId"":""i-07e77475"",""name"":""trade""}"
"681464b8-6e15-43a8-a41d-cb58505d2231","Windows Server",115,62,245,"Gibraltar","William Riley","Amazon Web Services","Running","2023-05-05 17:21:48.000","{""costCenter"":901,""instanceId"":""i-0d9f9220"",""name"":""late""}"
"681d01ee-86ef-4b5c-8db1-ba48a66173e3","Ubuntu",47,14,3941,"Sao Tome and Principe","Elizabeth Davis","Google Cloud Platform","Stopped","2023-05-01 07:21:00.000","{""costCenter"":161,""instanceId"":""c52-94-460a631f4d11532"",""name"":""with""}"
"686bee9e-2319-49ce-bb5a-6bde97adc798","Ubuntu",216,44,3747,"Turkmenistan","Jennifer Davis","Microsoft Azure","Stopped","2023-05-02 01:38:43.000","{""costCenter"":733,""instanceId"":""i-0f9364-56d2f-ebe54"",""name"":""deal""}"
"6899fab5-0e7c-42ca-af51-e2398a1a2ab6","Debian",106,36,1202,"Anguilla","James Rodriguez","Microsoft Azure","Paused","2023-05-03 05:34:29.000","{""costCenter"":631,""instanceId"":""i-c1075f-5d23f-a2f5d"",""name"":""state""}"
"690b8466-a085-4dbc-8a41-e96c9825d6f5","Windows Server",61,39,1927,"Serbia","Brad Hartman","Google Cloud Platform","Paused","2023-05-07 09:47:47.000","{""costCenter"":778,""instanceId"":""a6e-a3-cfe0baa8ca7d09c"",""name"":""around""}"
"6a1519c0-4d1f-4e3c-8cc5-62dfecccab44","Red Hat Enterprise Linux",60,49,1963,"Burkina Faso","Evelyn Brennan","Microsoft Azure","Running","2023-05-07 06:11:43.000","{""costCenter"":346,""instanceId"":""i-7d0abc-c4183-ce8b2"",""name"":""hour""}"
"6a6cfeb2-42e8-4ce7-809c-b340512d9721","CentOS",145,33,372,"Denmark","Melissa Waters","Microsoft Azure","Paused","2023-05-02 06:52:47.000","{""costCenter"":384,""instanceId"":""i-280418-98ef4-6e67a"",""name"":""national""}"
"6a93805b-a1c4-4536-88f0-35150bde9700","CentOS",54,40,3892,"Sri Lanka","Lindsay Gilbert","Amazon Web Services","Paused","2023-05-02 01:43:19.000","{""costCenter"":968,""instanceId"":""i-c1ec84f9"",""name"":""own""}"
"6ac92de2-047d-4302-8959-5d96d46a84b8","Ubuntu",83,13,1792,"French Southern Territories","Todd Gonzalez","Google Cloud Platform","Running","2023-05-04 17:19:17.000","{""costCenter"":261,""instanceId"":""8bc-c6-42ba0a5d27e0180"",""name"":""manage""}"
"6addb08b-5466-48d5-9f00-ef895453de62","Windows Server",37,38,2599,"Comoros","Gary Lopez","Microsoft Azure","Running","2023-05-01 10:03:55.000","{""costCenter"":187,""instanceId"":""i-369ff7-30428-c110b"",""name"":""know""}"
"6b4caa65-7515-471e-8c16-01d8deee2a55","Red Hat Enterprise Linux",136,33,2525,"New Caledonia","Pamela Villarreal","Microsoft Azure","Stopped","2023-05-01 20:21:47.000","{""costCenter"":528,""instanceId"":""i-cb978e-4e152-9e17b"",""name"":""recent""}"
"6b680a87-8a28-405c-87d8-d849961bafe6","Windows Server",111,17,3284,"Nauru","Latoya Ortiz","Microsoft Azure","Running","2023-05-02 20:23:14.000","{""costCenter"":512,""instanceId"":""i-590d40-b2d4b-27286"",""name"":""site""}"
"6b9bc22d-fcc9-4809-9729-c21fad6b2816","Red Hat Enterprise Linux",169,45,3347,"Paraguay","Mitchell Lopez","Microsoft Azure","Paused","2023-05-03 06:38:24.000","{""costCenter"":888,""instanceId"":""i-6408d9-3a0fe-1ba66"",""name"":""tell""}"
"6ba67479-a919-48a1-82ef-e2d9ce7c580b","Ubuntu",33,39,342,"Holy See (Vatican City State)","James Fernandez","Microsoft Azure","Paused","2023-05-05 02:00:07.000","{""costCenter"":689,""instanceId"":""i-09fd99-1bfb4-80e39"",""name"":""start""}"
"6bb98d1a-028f-4f90-8144-78c00be21244","Ubuntu",19,32,2989,"Jersey","Sabrina Martin","Google Cloud Platform","Running","2023-05-09 15:18:03.000","{""costCenter"":615,""instanceId"":""4e9-41-f55df700a9f962f"",""name"":""lot""}"
"6bce7288-0355-474d-a799-3dc2265e194f","Ubuntu",256,27,2492,"Iceland","Kathleen Glass","Google Cloud Platform","Running","2023-05-08 05:17:43.000","{""costCenter"":510,""instanceId"":""e4a-f5-131a9a1c689861c"",""name"":""item""}"
"6be2e098-73d1-482a-ac65-68bfedf392eb","Windows Server",49,12,1887,"Finland","Jacob Dorsey","Amazon Web Services","Running","2023-05-08 16:31:29.000","{""costCenter"":444,""instanceId"":""i-872e1a6a"",""name"":""class""}"
"6c0352eb-4bc3-4546-aeab-cf1d30a0230e","Red Hat Enterprise Linux",52,24,3556,"Guinea","Danielle Carey","Google Cloud Platform","Paused","2023-05-08 17:31:10.000","{""costCenter"":414,""instanceId"":""1a1-0f-05f185c96833dc5"",""name"":""plant""}"
"6c4d6f85-b9af-4014-9b97-fcb93692779f","Windows Server",247,46,373,"Cambodia","Christopher Skinner","Microsoft Azure","Paused","2023-05-08 07:57:10.000","{""costCenter"":475,""instanceId"":""i-628d87-0924c-61f2b"",""name"":""knowledge""}"
"6c801745-761d-42e4-9541-218352cbee4d","Red Hat Enterprise Linux",153,26,1656,"Bouvet Island (Bouvetoya)","Monica Johnson PhD","Microsoft Azure","Paused","2023-05-04 18:56:25.000","{""costCenter"":598,""instanceId"":""i-55c6c8-1ba45-55231"",""name"":""build""}"
"6ce2be80-2706-4302-9eb4-2623b7a7959d","Ubuntu",205,36,3796,"Bermuda","Karen Shaw","Microsoft Azure","Running","2023-05-05 04:57:29.000","{""costCenter"":814,""instanceId"":""i-9fe803-204bd-6745d"",""name"":""what""}"
"6d2c7c19-376a-4875-bae6-a3e719e1a31e","Ubuntu",43,61,2748,"Norway","Debbie Burke","Microsoft Azure","Stopped","2023-05-09 04:17:02.000","{""costCenter"":680,""instanceId"":""i-7839de-06bc0-ea0f8"",""name"":""camera""}"
"6d8d82fa-b1c9-4b0f-aaf8-6210ad47f441","Ubuntu",122,36,848,"Uganda","Karen Clark","Google Cloud Platform","Paused","2023-05-07 14:39:55.000","{""costCenter"":381,""instanceId"":""0a2-34-ca93421d61fe06d"",""name"":""road""}"
"6e1fd792-0dc9-4d7b-8338-6d34b94763dd","Debian",189,54,311,"Nepal","John Willis","Microsoft Azure","Running","2023-05-05 03:25:55.000","{""costCenter"":640,""instanceId"":""i-13f7f3-ad9c3-4e6f1"",""name"":""good""}"
"6e8dba29-5f2c-4849-81f0-a4ab49d1f4f5","Ubuntu",17,41,3439,"Lithuania","Stephanie Russo","Microsoft Azure","Stopped","2023-05-05 16:07:44.000","{""costCenter"":647,""instanceId"":""i-fa86a6-50869-530d7"",""name"":""price""}"
"6eda54f5-e037-45b9-8a9a-bf08fcfe6fac","Windows Server",15,29,1687,"Bolivia","Christopher Rich","Microsoft Azure","Running","2023-05-05 09:01:14.000","{""costCenter"":210,""instanceId"":""i-d99674-c723e-ada52"",""name"":""whom""}"
"6f814131-a2ba-465c-8e53-0116ab19c3cf","CentOS",190,63,2437,"British Virgin Islands","Elizabeth Moore","Microsoft Azure","Paused","2023-05-03 18:11:35.000","{""costCenter"":786,""instanceId"":""i-f1b6dc-d576e-444c1"",""name"":""wear""}"
"6f99d045-c011-4413-baf2-698439e266ca","Windows Server",83,52,3667,"Lesotho","Penny Smith","Google Cloud Platform","Running","2023-05-06 18:31:36.000","{""costCenter"":698,""instanceId"":""cc6-3b-308a1bcc0959fd7"",""name"":""alone""}"
"6fa338ff-adcb-441a-bc40-9d4c5f9e9599","Ubuntu",61,6,3916,"Saint Lucia","Jessica Newton","Amazon Web Services","Stopped","2023-05-01 12:23:06.000","{""costCenter"":295,""instanceId"":""i-02b08789"",""name"":""likely""}"
"7057de31-0320-4be4-b055-f414483a779f","Ubuntu",244,5,671,"Austria","Jason Weeks","Amazon Web Services","Stopped","2023-05-01 20:42:17.000","{""costCenter"":381,""instanceId"":""i-52c7f689"",""name"":""study""}"
"705ca61a-0963-4f4d-9def-c16e66f4ead2","Debian",108,43,2173,"Saudi Arabia","Elizabeth Carlson","Microsoft Azure","Running","2023-05-06 17:32:24.000","{""costCenter"":362,""instanceId"":""i-ccd7f4-f75b9-61a81"",""name"":""begin""}"
"706cbe7f-f87c-44d6-969f-566542717bbd","Windows Server",186,34,210,"Trinidad and Tobago","Kyle Jones","Microsoft Azure","Running","2023-05-02 07:29:28.000","{""costCenter"":404,""instanceId"":""i-9465a8-d7f2e-fee43"",""name"":""evening""}"
"706daa05-d4c2-4916-95a3-6c22461e0d71","Debian",101,8,3760,"Jamaica","Dakota Tanner","Google Cloud Platform","Stopped","2023-05-07 15:03:21.000","{""costCenter"":754,""instanceId"":""015-7e-7b5af883a2077df"",""name"":""traditional""}"
"71077d2b-172e-4896-b3a8-8a1b6be0d030","Debian",208,29,1867,"Puerto Rico","Gabrielle Montgomery","Amazon Web Services","Running","2023-05-07 15:31:51.000","{""costCenter"":704,""instanceId"":""i-a82b40a5"",""name"":""student""}"
"71733dfc-b433-4cc3-b179-07048b4cda6b","Windows Server",198,58,3770,"United States Virgin Islands","Joyce Sullivan","Microsoft Azure","Paused","2023-05-08 01:18:08.000","{""costCenter"":270,""instanceId"":""i-b2686d-1d733-beeca"",""name"":""name""}"
"7224ce26-52a3-453a-8e1f-7def4b7e39a1","Windows Server",103,55,3726,"Montenegro","Alexis Johnston","Microsoft Azure","Paused","2023-05-07 00:02:32.000","{""costCenter"":631,""instanceId"":""i-96403f-cee7e-b9b74"",""name"":""pass""}"
"723b5580-d77d-44ce-b459-fc8f3b7bd56c","Ubuntu",157,25,2510,"United States Virgin Islands","Taylor Wade","Google Cloud Platform","Stopped","2023-05-04 04:49:38.000","{""costCenter"":954,""instanceId"":""fdb-af-472eda36c161e9a"",""name"":""analysis""}"
"729497b1-50c3-493d-b54f-b167d495b9fb","CentOS",10,24,4082,"Sri Lanka","Victor Roberson","Google Cloud Platform","Paused","2023-05-02 09:13:03.000","{""costCenter"":705,""instanceId"":""2d8-3b-0873311c9ac1c62"",""name"":""occur""}"
"7375835d-6458-4230-93c6-c1066e833fa7","CentOS",202,6,254,"Falkland Islands (Malvinas)","Andrea Walker DDS","Amazon Web Services","Stopped","2023-05-03 06:30:57.000","{""costCenter"":346,""instanceId"":""i-4bf3028e"",""name"":""everybody""}"
"74307282-d803-42a2-bc8b-ae7abd317648","Windows Server",130,45,1534,"Armenia","Wendy Zavala","Amazon Web Services","Running","2023-05-04 15:58:57.000","{""costCenter"":135,""instanceId"":""i-502e3833"",""name"":""baby""}"
"747be0f5-f0be-4b66-a8fa-550b182f6ac3","Ubuntu",109,52,775,"Poland","Kimberly Morales","Amazon Web Services","Paused","2023-05-01 01:11:18.000","{""costCenter"":769,""instanceId"":""i-424f5026"",""name"":""positive""}"
"74ac5632-eee2-4706-8a2c-5aa93d30ad9a","Red Hat Enterprise Linux",97,46,2572,"Costa Rica","Tara Moore","Google Cloud Platform","Running","2023-05-01 19:58:38.000","{""costCenter"":731,""instanceId"":""9a1-e8-8dd4504b0bfb54f"",""name"":""ready""}"
"74dd51a3-9880-4311-9097-ad71dae90d1c","Windows Server",24,46,1870,"Belgium","Jennifer Allen","Microsoft Azure","Paused","2023-05-05 13:56:53.000","{""costCenter"":775,""instanceId"":""i-224486-8ad1c-0b3bb"",""name"":""defense""}"
"74e3e7d9-3f11-4d3f-8894-5e11a31f3e54","Debian",136,38,1986,"Finland","Paul Cox","Google Cloud Platform","Paused","2023-05-08 15:34:24.000","{""costCenter"":536,""instanceId"":""56c-ff-7131dd03b91bfb2"",""name"":""third""}"
"74f70bf2-f9a9-443d-9974-f1f4eae7a9d1","Debian",241,40,3129,"Australia","Gerald Clay","Microsoft Azure","Paused","2023-05-09 09:29:32.000","{""costCenter"":282,""instanceId"":""i-ac3147-3be92-2400b"",""name"":""type""}"
"75380528-6c96-4067-a3e7-fb3de8ba02b8","Debian",60,57,2844,"Mauritania","Luis Marshall","Amazon Web Services","Stopped","2023-05-05 23:13:49.000","{""costCenter"":223,""instanceId"":""i-e8f63780"",""name"":""decade""}"
"7576e764-b81b-4909-92df-a7f15df01626","Red Hat Enterprise Linux",49,58,3042,"Indonesia","Brenda Webster","Google Cloud Platform","Paused","2023-05-04 07:05:24.000","{""costCenter"":395,""instanceId"":""20d-cb-702b86ad22da30f"",""name"":""hear""}"
"761ad2e5-fbfc-49b1-8496-56841f32215a","Ubuntu",67,61,3722,"Jordan","Daniel Lewis","Amazon Web Services","Paused","2023-05-05 01:57:23.000","{""costCenter"":367,""instanceId"":""i-4497e3f0"",""name"":""start""}"
"76a1cc3b-79ce-4cf1-a865-e07a0873b849","Debian",41,44,151,"Venezuela","George Lowe","Google Cloud Platform","Stopped","2023-05-05 12:53:33.000","{""costCenter"":766,""instanceId"":""deb-55-c76f15315996cc3"",""name"":""most""}"
"76d55ca8-1616-4b9e-a8c3-5d0c390eec8d","Windows Server",155,49,2836,"Martinique","Jacob Cain","Amazon Web Services","Paused","2023-05-09 01:54:26.000","{""costCenter"":414,""instanceId"":""i-00cc69d5"",""name"":""question""}"
"770bc549-3312-4921-841a-f906c953fe95","Windows Server",118,63,233,"Bahrain","Brandon Hernandez","Google Cloud Platform","Paused","2023-05-07 03:23:29.000","{""costCenter"":294,""instanceId"":""2f5-79-30915d50148373e"",""name"":""including""}"
"77c87f5d-33bb-4cba-890e-7e3d37eeeb74","Ubuntu",61,57,3486,"Maldives","Dorothy Hunter","Google Cloud Platform","Stopped","2023-05-08 22:15:45.000","{""costCenter"":358,""instanceId"":""5b3-c5-7151f7139ecd10d"",""name"":""course""}"
"78858efe-aaf9-4e36-af3e-1fcc823feef0","Windows Server",160,59,3590,"Honduras","Lauren Dixon","Microsoft Azure","Paused","2023-05-04 16:38:42.000","{""costCenter"":642,""instanceId"":""i-fa2c9b-02764-df17a"",""name"":""black""}"
"789c62fd-880c-404d-9216-44387a20e7f5","CentOS",137,33,118,"Monaco","Shannon Flores","Amazon Web Services","Running","2023-05-03 22:23:24.000","{""costCenter"":135,""instanceId"":""i-9dd80817"",""name"":""example""}"
"78f163ad-3bf0-418a-9435-4f8ca33e4b6b","Ubuntu",112,12,304,"Norway","Melissa Carlson","Microsoft Azure","Paused","2023-05-04 03:48:15.000","{""costCenter"":593,""instanceId"":""i-305ded-561d2-200bf"",""name"":""center""}"
"78f42f7f-4247-4681-ae6c-d6b2e29ec93e","Red Hat Enterprise Linux",143,3,2805,"Georgia","Joe Nelson","Microsoft Azure","Running","2023-05-06 02:42:49.000","{""costCenter"":477,""instanceId"":""i-355135-2bf09-c9d36"",""name"":""easy""}"
"7a3fd6f6-68e7-493c-8ccc-9521a334daf2","Ubuntu",184,36,3552,"Tuvalu","Amy Camacho","Amazon Web Services","Paused","2023-05-05 18:56:53.000","{""costCenter"":607,""instanceId"":""i-6395c0f8"",""name"":""notice""}"
"7a696322-f730-4110-b786-614d516ca954","Red Hat Enterprise Linux",168,17,855,"Ethiopia","Kelly Rivera","Amazon Web Services","Paused","2023-05-09 05:12:53.000","{""costCenter"":604,""instanceId"":""i-87334347"",""name"":""world""}"
"7aed34d2-f7b9-43da-9e26-875602c30494","Ubuntu",74,28,899,"Ghana","Gary Smith","Microsoft Azure","Running","2023-05-01 08:29:31.000","{""costCenter"":859,""instanceId"":""i-50df41-719d7-49ce9"",""name"":""son""}"
"7b1e5895-a8ff-4af3-acc8-1b2b1b687d66","Red Hat Enterprise Linux",213,3,813,"Swaziland","Benjamin Morgan","Microsoft Azure","Stopped","2023-05-02 17:43:17.000","{""costCenter"":656,""instanceId"":""i-90b6e2-53619-b38ff"",""name"":""discover""}"
"7b307dcf-65a9-49ad-bd94-a5b989fc9e44","Debian",226,18,720,"New Caledonia","Jorge Rios","Google Cloud Platform","Paused","2023-05-08 15:39:48.000","{""costCenter"":754,""instanceId"":""ed7-d4-cd83b531c64cfe4"",""name"":""effort""}"
"7b328135-e889-461a-bf41-63b19cd80a4f","Ubuntu",229,3,2312,"Japan","Rebecca Mckinney","Amazon Web Services","Paused","2023-05-06 20:18:16.000","{""costCenter"":814,""instanceId"":""i-9b788064"",""name"":""employee""}"
"7b937ace-b817-4e17-b6b2-a03ea23899a7","Ubuntu",14,54,2757,"Benin","Richard Miller","Amazon Web Services","Running","2023-05-06 20:56:42.000","{""costCenter"":293,""instanceId"":""i-a98fac7e"",""name"":""assume""}"
"7bcd7c96-78ff-4766-b92c-8965752acb07","Debian",73,13,367,"Burundi","Daniel Richardson","Amazon Web Services","Paused","2023-05-06 04:21:27.000","{""costCenter"":653,""instanceId"":""i-dc5fc14d"",""name"":""fear""}"
"7bd2f43e-401b-4e49-9caf-b435e4840f4e","Ubuntu",97,15,20,"South Georgia and the South Sandwich Islands","Carl Olson","Microsoft Azure","Stopped","2023-05-05 22:55:15.000","{""costCenter"":984,""instanceId"":""i-4b3287-17c0b-f6464"",""name"":""product""}"
"7bf706e2-4555-494d-997a-d66c7303a30b","Debian",10,21,3295,"Lithuania","Johnny Stevens","Amazon Web Services","Running","2023-05-09 10:17:04.000","{""costCenter"":486,""instanceId"":""i-e6c6ce72"",""name"":""successful""}"
"7c826943-27c6-4474-93b0-b17919f9c843","Windows Server",150,42,3853,"Venezuela","Thomas Hill","Microsoft Azure","Running","2023-05-07 04:16:05.000","{""costCenter"":523,""instanceId"":""i-3818a8-ffd5d-2856b"",""name"":""expert""}"
"7cc15102-bd01-4769-80a0-317cecc7c218","Ubuntu",221,53,1179,"Zimbabwe","Kimberly Kelly","Google Cloud Platform","Running","2023-05-03 00:50:09.000","{""costCenter"":723,""instanceId"":""ceb-a1-9f5dcd5afaf603d"",""name"":""church""}"
"7cd99bb2-1061-40fd-8808-1224f6379854","Red Hat Enterprise Linux",97,8,743,"Eritrea","Brian Stewart","Microsoft Azure","Running","2023-05-04 18:06:45.000","{""costCenter"":431,""instanceId"":""i-144e79-2aa81-2ecd5"",""name"":""nature""}"
"7d93d74d-e097-49d5-a311-cce5d5fce489","Ubuntu",193,29,2638,"Macao","John Long","Amazon Web Services","Running","2023-05-03 18:59:24.000","{""costCenter"":699,""instanceId"":""i-06ce3ad4"",""name"":""evidence""}"
"7dbd1f04-c897-478e-969e-b147f70559de","CentOS",128,21,3740,"Morocco","Katherine Peterson","Google Cloud Platform","Stopped","2023-05-08 05:42:47.000","{""costCenter"":814,""instanceId"":""596-1b-26bdab0a3459a4a"",""name"":""star""}"
"7dd04c57-1ceb-493a-89bc-7c4a9793b9d1","Red Hat Enterprise Linux",222,32,82,"United States Virgin Islands","Jeffrey Dennis","Microsoft Azure","Paused","2023-05-07 04:46:52.000","{""costCenter"":796,""instanceId"":""i-f14d71-24b74-1685b"",""name"":""lead""}"
"7e9ccfd3-8c42-4468-9380-c799495414e9","Ubuntu",198,24,2801,"Reunion","Terri Johnson","Google Cloud Platform","Running","2023-05-05 03:35:35.000","{""costCenter"":614,""instanceId"":""8dc-20-9fc7a5c87feecc4"",""name"":""approach""}"
"7eb0b7cb-4d1a-4247-b764-ed66c7d66524","Red Hat Enterprise Linux",45,34,2193,"Namibia","Monica Parsons","Amazon Web Services","Running","2023-05-03 02:21:24.000","{""costCenter"":418,""instanceId"":""i-75de3386"",""name"":""parent""}"
"7f017e2c-0f53-4d4a-b89a-2af62690b9ed","Debian",243,13,1057,"Croatia","Anthony Obrien","Amazon Web Services","Running","2023-05-07 05:14:53.000","{""costCenter"":113,""instanceId"":""i-aef744ca"",""name"":""guess""}"
"7f090aa2-eb93-441e-9e02-f958500fa6a8","CentOS",172,9,2287,"Indonesia","Natalie Olson","Amazon Web Services","Running","2023-05-07 19:06:28.000","{""costCenter"":442,""instanceId"":""i-4d28d7c6"",""name"":""quickly""}"
"7f450c1d-460f-4bff-af8a-4bcfb9880d71","Red Hat Enterprise Linux",154,10,1851,"Burkina Faso","Brittany Leblanc","Amazon Web Services","Running","2023-05-06 22:03:49.000","{""costCenter"":897,""instanceId"":""i-d72bbe9c"",""name"":""thought""}"
"7f659f74-dbbc-49ee-9765-5dd07a17973a","Ubuntu",218,53,1139,"China","Mrs. Heather Odonnell","Microsoft Azure","Stopped","2023-05-04 05:48:10.000","{""costCenter"":848,""instanceId"":""i-f74b36-57047-f39f7"",""name"":""benefit""}"
"7fe0ad56-2a83-4549-9530-203cd2b1c7e5","Debian",55,40,838,"Wallis and Futuna","Melanie Jones","Google Cloud Platform","Stopped","2023-05-05 19:10:50.000","{""costCenter"":328,""instanceId"":""29f-3c-f4744311d89197a"",""name"":""know""}"
"80e2fa91-4b27-426d-93f7-e76ca0652839","Windows Server",43,11,1230,"Dominican Republic","Matthew Ball","Microsoft Azure","Running","2023-05-03 20:30:11.000","{""costCenter"":482,""instanceId"":""i-351160-3cf94-e8332"",""name"":""most""}"
"80e3ac62-6d9d-4411-a2ad-fa968bb1c9c3","Debian",247,10,1982,"Madagascar","Kelly Ramos","Amazon Web Services","Paused","2023-05-02 02:15:31.000","{""costCenter"":274,""instanceId"":""i-f2627574"",""name"":""bank""}"
"81023bbc-3b0b-4640-9350-095a77ac7196","Windows Server",158,7,2529,"Saint Pierre and Miquelon","Anthony Lee","Amazon Web Services","Running","2023-05-09 12:44:18.000","{""costCenter"":258,""instanceId"":""i-47830819"",""name"":""explain""}"
"8157584f-6ad3-4f6e-b419-0f2169058fc5","Windows Server",59,26,297,"Belgium","Debbie Graham","Google Cloud Platform","Running","2023-05-02 21:33:43.000","{""costCenter"":500,""instanceId"":""949-b8-7f7f671785b93ff"",""name"":""city""}"
"81693e58-6c51-4e4d-84a8-19a5f5dc1bf4","CentOS",238,42,1511,"Sri Lanka","Michael Hernandez","Amazon Web Services","Stopped","2023-05-01 09:12:32.000","{""costCenter"":192,""instanceId"":""i-8fc3f3d6"",""name"":""evening""}"
